,weather,count,registered,casual
9369,2,356.0,343.0,13.0
9370,2,672.0,640.0,32.0
9371,2,293.0,266.0,27.0
9372,3,160.0,130.0,30.0
9373,2,151.0,115.0,36.0
9374,3,88.0,72.0,16.0
9375,2,114.0,97.0,17.0
9376,3,143.0,116.0,27.0
9377,3,36.0,35.0,1.0
9378,3,141.0,122.0,19.0
9379,3,338.0,302.0,36.0
9380,2,281.0,262.0,19.0
9381,2,324.0,302.0,22.0
9382,2,290.0,271.0,19.0
9383,2,207.0,186.0,21.0
9384,3,151.0,137.0,14.0
9385,2,78.0,67.0,11.0
9386,2,26.0,23.0,3.0
9387,2,12.0,12.0,0.0
9388,2,3.0,3.0,0.0
9389,2,5.0,4.0,1.0
9390,2,10.0,10.0,0.0
9391,2,56.0,54.0,2.0
9392,1,172.0,166.0,6.0
9393,1,545.0,529.0,16.0
9394,1,362.0,336.0,26.0
9395,1,192.0,169.0,23.0
9396,1,247.0,203.0,44.0
9397,1,313.0,260.0,53.0
9398,1,289.0,234.0,55.0
9399,1,286.0,227.0,59.0
9400,1,311.0,254.0,57.0
9401,1,466.0,397.0,69.0
9402,1,611.0,539.0,72.0
9403,1,409.0,378.0,31.0
9404,1,349.0,324.0,25.0
9405,1,229.0,198.0,31.0
9406,1,123.0,106.0,17.0
9407,1,45.0,39.0,6.0
9408,1,18.0,13.0,5.0
9409,1,12.0,6.0,6.0
9410,1,7.0,6.0,1.0
9411,1,10.0,10.0,0.0
9412,1,36.0,34.0,2.0
9413,1,155.0,147.0,8.0
9414,1,483.0,470.0,13.0
9415,2,340.0,314.0,26.0
9416,1,179.0,135.0,44.0
9417,1,272.0,196.0,76.0
9418,2,323.0,262.0,61.0
9419,2,305.0,225.0,80.0
9420,2,244.0,193.0,51.0
9421,2,329.0,234.0,95.0
9422,2,459.0,408.0,51.0
9423,3,613.0,571.0,42.0
9424,2,516.0,483.0,33.0
9425,3,262.0,251.0,11.0
9426,2,218.0,205.0,13.0
9427,3,207.0,190.0,17.0
9428,3,105.0,88.0,17.0
9429,2,31.0,30.0,1.0
9430,2,11.0,11.0,0.0
9431,2,2.0,2.0,0.0
9432,2,5.0,4.0,1.0
9433,2,10.0,8.0,2.0
9434,2,43.0,42.0,1.0
9435,3,179.0,176.0,3.0
9436,3,260.0,256.0,4.0
9437,3,134.0,128.0,6.0
9438,3,86.0,83.0,3.0
9439,3,45.0,42.0,3.0
9440,3,99.0,92.0,7.0
9441,2,104.0,98.0,6.0
9442,2,154.0,148.0,6.0
9443,3,163.0,147.0,16.0
9444,3,209.0,195.0,14.0
9445,3,374.0,328.0,46.0
9446,3,715.0,677.0,38.0
9447,3,687.0,639.0,48.0
9448,3,395.0,368.0,27.0
9449,3,306.0,286.0,20.0
9450,3,289.0,265.0,24.0
9451,2,240.0,212.0,28.0
9452,2,98.0,87.0,11.0
9453,3,52.0,47.0,5.0
9454,2,19.0,16.0,3.0
9455,2,9.0,7.0,2.0
9456,2,7.0,7.0,0.0
9457,2,11.0,9.0,2.0
9458,2,34.0,32.0,2.0
9459,2,177.0,173.0,4.0
9460,2,515.0,504.0,11.0
9461,2,362.0,332.0,30.0
9462,1,175.0,146.0,29.0
9463,1,230.0,178.0,52.0
9464,2,358.0,289.0,69.0
9465,2,279.0,224.0,55.0
9466,2,251.0,195.0,56.0
9467,2,319.0,260.0,59.0
9468,2,478.0,436.0,42.0
9469,1,593.0,544.0,49.0
9470,1,497.0,449.0,48.0
9471,2,209.0,195.0,14.0
9472,1,241.0,232.0,9.0
9473,2,220.0,199.0,21.0
9474,3,76.0,65.0,11.0
9475,2,25.0,23.0,2.0
9476,1,13.0,10.0,3.0
9477,2,11.0,6.0,5.0
9478,2,10.0,10.0,0.0
9479,3,39.0,37.0,2.0
9480,3,133.0,132.0,1.0
9481,2,391.0,379.0,12.0
9482,2,359.0,319.0,40.0
9483,2,177.0,150.0,27.0
9484,2,214.0,176.0,38.0
9485,2,288.0,231.0,57.0
9486,2,294.0,231.0,63.0
9487,1,267.0,211.0,56.0
9488,1,325.0,248.0,77.0
9489,1,497.0,411.0,86.0
9490,1,534.0,467.0,67.0
9491,1,441.0,391.0,50.0
9492,1,321.0,288.0,33.0
9493,1,232.0,203.0,29.0
9494,1,155.0,137.0,18.0
9495,1,102.0,86.0,16.0
9496,1,46.0,43.0,3.0
9497,1,11.0,10.0,1.0
9498,1,16.0,11.0,5.0
9499,1,11.0,11.0,0.0
9500,1,41.0,41.0,0.0
9501,1,137.0,133.0,4.0
9502,1,428.0,417.0,11.0
9503,1,384.0,326.0,58.0
9504,1,260.0,192.0,68.0
9505,1,304.0,214.0,90.0
9506,1,468.0,307.0,161.0
9507,1,424.0,307.0,117.0
9508,1,400.0,287.0,113.0
9509,1,470.0,320.0,150.0
9510,1,634.0,481.0,153.0
9511,1,500.0,433.0,67.0
9512,1,372.0,306.0,66.0
9513,1,267.0,220.0,47.0
9514,1,264.0,201.0,63.0
9515,1,171.0,148.0,23.0
9516,1,191.0,154.0,37.0
9517,1,141.0,116.0,25.0
9518,1,75.0,62.0,13.0
9519,1,56.0,54.0,2.0
9520,1,11.0,7.0,4.0
9521,1,10.0,8.0,2.0
9522,1,30.0,28.0,2.0
9523,1,84.0,71.0,13.0
9524,1,206.0,184.0,22.0
9525,1,395.0,265.0,130.0
9526,1,539.0,341.0,198.0
9527,1,647.0,389.0,258.0
9528,2,710.0,400.0,310.0
9529,2,576.0,307.0,269.0
9530,1,620.0,341.0,279.0
9531,1,659.0,342.0,317.0
9532,1,610.0,342.0,268.0
9533,1,495.0,312.0,183.0
9534,1,341.0,239.0,102.0
9535,1,247.0,172.0,75.0
9536,1,215.0,137.0,78.0
9537,1,185.0,140.0,45.0
9538,1,179.0,142.0,37.0
9539,1,127.0,99.0,28.0
9540,1,109.0,80.0,29.0
9541,1,74.0,64.0,10.0
9542,2,22.0,17.0,5.0
9543,2,11.0,6.0,5.0
9544,2,10.0,8.0,2.0
9545,2,23.0,19.0,4.0
9546,3,35.0,29.0,6.0
9547,3,62.0,51.0,11.0
9548,3,86.0,70.0,16.0
9549,2,185.0,144.0,41.0
9550,2,336.0,260.0,76.0
9551,2,392.0,292.0,100.0
9552,2,320.0,240.0,80.0
9553,2,314.0,243.0,71.0
9554,3,306.0,232.0,74.0
9555,3,333.0,246.0,87.0
9556,3,157.0,122.0,35.0
9557,3,106.0,82.0,24.0
9558,2,114.0,97.0,17.0
9559,1,116.0,97.0,19.0
9560,1,113.0,91.0,22.0
9561,1,79.0,72.0,7.0
9562,1,80.0,68.0,12.0
9563,1,51.0,44.0,7.0
9564,1,37.0,35.0,2.0
9565,1,15.0,12.0,3.0
9566,1,10.0,8.0,2.0
9567,1,7.0,6.0,1.0
9568,1,19.0,17.0,2.0
9569,1,59.0,54.0,5.0
9570,2,154.0,151.0,3.0
9571,2,397.0,374.0,23.0
9572,2,332.0,273.0,59.0
9573,2,298.0,229.0,69.0
9574,2,308.0,236.0,72.0
9575,2,341.0,267.0,74.0
9576,2,405.0,323.0,82.0
9577,2,420.0,299.0,121.0
9578,3,370.0,294.0,76.0
9579,3,377.0,316.0,61.0
9580,2,497.0,416.0,81.0
9581,2,456.0,415.0,41.0
9582,2,371.0,333.0,38.0
9583,3,227.0,207.0,20.0
9584,2,151.0,134.0,17.0
9585,3,107.0,101.0,6.0
9586,2,69.0,60.0,9.0
9587,2,31.0,22.0,9.0
9588,3,13.0,13.0,0.0
9589,3,7.0,5.0,2.0
9590,3,3.0,3.0,0.0
9591,3,7.0,6.0,1.0
9592,2,19.0,19.0,0.0
9593,2,143.0,141.0,2.0
9594,1,362.0,357.0,5.0
9595,2,713.0,698.0,15.0
9596,2,382.0,345.0,37.0
9597,2,164.0,131.0,33.0
9598,2,193.0,156.0,37.0
9599,2,260.0,217.0,43.0
9600,2,238.0,184.0,54.0
9601,2,244.0,201.0,43.0
9602,2,254.0,195.0,59.0
9603,2,424.0,354.0,70.0
9604,2,514.0,483.0,31.0
9605,2,360.0,330.0,30.0
9606,2,225.0,209.0,16.0
9607,2,162.0,155.0,7.0
9608,2,84.0,76.0,8.0
9609,2,33.0,33.0,0.0
9610,2,8.0,6.0,2.0
9611,2,8.0,6.0,2.0
9612,2,6.0,6.0,0.0
9613,2,6.0,6.0,0.0
9614,2,40.0,38.0,2.0
9615,2,175.0,172.0,3.0
9616,1,507.0,498.0,9.0
9617,1,366.0,331.0,35.0
9618,1,217.0,190.0,27.0
9619,1,291.0,238.0,53.0
9620,1,390.0,312.0,78.0
9621,1,297.0,237.0,60.0
9622,1,271.0,208.0,63.0
9623,1,319.0,261.0,58.0
9624,1,566.0,474.0,92.0
9625,2,566.0,534.0,32.0
9626,1,392.0,371.0,21.0
9627,1,269.0,251.0,18.0
9628,1,197.0,170.0,27.0
9629,1,136.0,119.0,17.0
9630,1,42.0,41.0,1.0
9631,1,11.0,10.0,1.0
9632,1,11.0,7.0,4.0
9633,1,3.0,3.0,0.0
9634,1,10.0,10.0,0.0
9635,1,42.0,42.0,0.0
9636,1,159.0,158.0,1.0
9637,1,478.0,467.0,11.0
9638,1,355.0,328.0,27.0
9639,1,204.0,165.0,39.0
9640,1,251.0,175.0,76.0
9641,1,326.0,279.0,47.0
9642,1,291.0,243.0,48.0
9643,1,348.0,270.0,78.0
9644,1,460.0,358.0,102.0
9645,1,481.0,413.0,68.0
9646,1,692.0,628.0,64.0
9647,1,415.0,388.0,27.0
9648,1,260.0,236.0,24.0
9649,1,177.0,167.0,10.0
9650,1,186.0,176.0,10.0
9651,1,68.0,60.0,8.0
9652,1,37.0,29.0,8.0
9653,1,16.0,16.0,0.0
9654,1,6.0,6.0,0.0
9655,1,8.0,8.0,0.0
9656,1,35.0,33.0,2.0
9657,1,143.0,140.0,3.0
9658,1,392.0,384.0,8.0
9659,1,400.0,374.0,26.0
9660,1,275.0,200.0,75.0
9661,1,313.0,252.0,61.0
9662,1,387.0,312.0,75.0
9663,1,381.0,300.0,81.0
9664,1,371.0,262.0,109.0
9665,1,455.0,317.0,138.0
9666,1,520.0,412.0,108.0
9667,1,642.0,566.0,76.0
9668,1,493.0,453.0,40.0
9669,1,308.0,280.0,28.0
9670,1,190.0,169.0,21.0
9671,1,160.0,143.0,17.0
9672,1,100.0,89.0,11.0
9673,1,249.0,218.0,31.0
9674,1,146.0,123.0,23.0
9675,1,67.0,60.0,7.0
9676,1,15.0,13.0,2.0
9677,1,11.0,9.0,2.0
9678,1,11.0,11.0,0.0
9679,1,28.0,23.0,5.0
9680,1,70.0,60.0,10.0
9681,1,174.0,151.0,23.0
9682,1,266.0,220.0,46.0
9683,1,347.0,265.0,82.0
9684,1,527.0,335.0,192.0
9685,1,573.0,371.0,202.0
9686,1,670.0,435.0,235.0
9687,1,597.0,354.0,243.0
9688,1,615.0,364.0,251.0
9689,1,637.0,343.0,294.0
9690,1,528.0,335.0,193.0
9691,1,473.0,299.0,174.0
9692,1,332.0,259.0,73.0
9693,1,255.0,198.0,57.0
9694,1,204.0,157.0,47.0
9695,1,189.0,156.0,33.0
9696,1,125.0,98.0,27.0
9697,1,111.0,103.0,8.0
9698,1,112.0,96.0,16.0
9699,1,66.0,58.0,8.0
9700,1,28.0,25.0,3.0
9701,1,12.0,10.0,2.0
9702,1,11.0,6.0,5.0
9703,1,24.0,20.0,4.0
9704,1,51.0,44.0,7.0
9705,1,132.0,104.0,28.0
9706,2,223.0,161.0,62.0
9707,1,428.0,278.0,150.0
9708,1,494.0,338.0,156.0
9709,1,562.0,362.0,200.0
9710,1,619.0,401.0,218.0
9711,1,617.0,368.0,249.0
9712,1,568.0,355.0,213.0
9713,1,581.0,378.0,203.0
9714,1,539.0,346.0,193.0
9715,1,453.0,319.0,134.0
9716,1,336.0,268.0,68.0
9717,1,246.0,198.0,48.0
9718,1,196.0,156.0,40.0
9719,1,125.0,87.0,38.0
9720,2,105.0,78.0,27.0
9721,2,48.0,31.0,17.0
9722,2,29.0,24.0,5.0
9723,2,6.0,5.0,1.0
9724,2,4.0,2.0,2.0
9725,2,10.0,9.0,1.0
9726,2,40.0,38.0,2.0
9727,2,147.0,141.0,6.0
9728,2,476.0,461.0,15.0
9729,3,359.0,328.0,31.0
9730,2,168.0,125.0,43.0
9731,2,263.0,175.0,88.0
9732,3,284.0,211.0,73.0
9733,2,146.0,109.0,37.0
9734,2,185.0,128.0,57.0
9735,1,260.0,190.0,70.0
9736,1,447.0,371.0,76.0
9737,3,592.0,540.0,52.0
9738,3,239.0,227.0,12.0
9739,2,256.0,237.0,19.0
9740,1,206.0,190.0,16.0
9741,1,126.0,118.0,8.0
9742,1,81.0,72.0,9.0
9743,1,48.0,45.0,3.0
9744,1,13.0,9.0,4.0
9745,1,3.0,1.0,2.0
9746,1,2.0,2.0,0.0
9747,1,7.0,7.0,0.0
9748,1,52.0,47.0,5.0
9749,1,172.0,168.0,4.0
9750,1,525.0,505.0,20.0
9751,1,355.0,323.0,32.0
9752,1,222.0,157.0,65.0
9753,1,228.0,172.0,56.0
9754,2,325.0,256.0,69.0
9755,1,328.0,260.0,68.0
9756,1,308.0,214.0,94.0
9757,1,346.0,270.0,76.0
9758,1,446.0,367.0,79.0
9759,1,531.0,491.0,40.0
9760,1,432.0,397.0,35.0
9761,1,195.0,176.0,19.0
9762,1,181.0,163.0,18.0
9763,1,199.0,176.0,23.0
9764,1,49.0,48.0,1.0
9765,1,17.0,14.0,3.0
9766,1,16.0,12.0,4.0
9767,1,7.0,7.0,0.0
9768,1,4.0,4.0,0.0
9769,2,41.0,39.0,2.0
9770,1,178.0,171.0,7.0
9771,1,464.0,449.0,15.0
9772,2,382.0,344.0,38.0
9773,2,228.0,168.0,60.0
9774,2,234.0,156.0,78.0
9775,2,332.0,261.0,71.0
9776,2,310.0,237.0,73.0
9777,2,270.0,188.0,82.0
9778,2,301.0,239.0,62.0
9779,1,466.0,396.0,70.0
9780,1,516.0,467.0,49.0
9781,1,414.0,360.0,54.0
9782,1,329.0,301.0,28.0
9783,1,215.0,198.0,17.0
9784,1,99.0,84.0,15.0
9785,1,57.0,53.0,4.0
9786,1,14.0,14.0,0.0
9787,1,14.0,13.0,1.0
9788,1,5.0,5.0,0.0
9789,1,5.0,5.0,0.0
9790,1,42.0,41.0,1.0
9791,1,153.0,150.0,3.0
9792,1,508.0,488.0,20.0
9793,2,387.0,346.0,41.0
9794,2,218.0,158.0,60.0
9795,2,268.0,189.0,79.0
9796,2,377.0,284.0,93.0
9797,1,332.0,236.0,96.0
9798,2,285.0,191.0,94.0
9799,2,353.0,284.0,69.0
9800,1,450.0,356.0,94.0
9801,2,513.0,471.0,42.0
9802,2,387.0,348.0,39.0
9803,2,283.0,245.0,38.0
9804,2,229.0,202.0,27.0
9805,2,117.0,111.0,6.0
9806,2,56.0,51.0,5.0
9807,3,16.0,12.0,4.0
9808,2,10.0,9.0,1.0
9809,2,5.0,5.0,0.0
9810,2,6.0,5.0,1.0
9811,2,36.0,35.0,1.0
9812,3,131.0,126.0,5.0
9813,3,154.0,149.0,5.0
9814,2,467.0,447.0,20.0
9815,2,389.0,363.0,26.0
9816,2,224.0,198.0,26.0
9817,1,252.0,211.0,41.0
9818,1,332.0,258.0,74.0
9819,1,375.0,288.0,87.0
9820,1,365.0,277.0,88.0
9821,1,395.0,302.0,93.0
9822,3,565.0,434.0,131.0
9823,3,425.0,377.0,48.0
9824,1,233.0,212.0,21.0
9825,1,232.0,213.0,19.0
9826,1,229.0,216.0,13.0
9827,1,206.0,189.0,17.0
9828,1,190.0,176.0,14.0
9829,1,131.0,118.0,13.0
9830,1,60.0,52.0,8.0
9831,1,30.0,22.0,8.0
9832,1,20.0,10.0,10.0
9833,1,15.0,10.0,5.0
9834,2,10.0,8.0,2.0
9835,1,40.0,39.0,1.0
9836,1,148.0,146.0,2.0
9837,2,420.0,414.0,6.0
9838,2,680.0,668.0,12.0
9839,3,331.0,310.0,21.0
9840,3,146.0,133.0,13.0
9841,3,170.0,156.0,14.0
9842,3,221.0,198.0,23.0
9843,2,248.0,199.0,49.0
9844,2,185.0,154.0,31.0
9845,2,214.0,179.0,35.0
9846,2,344.0,313.0,31.0
9847,3,689.0,652.0,37.0
9848,2,678.0,628.0,50.0
9849,2,452.0,424.0,28.0
9850,2,296.0,280.0,16.0
9851,2,267.0,238.0,29.0
9852,1,202.0,175.0,27.0
9853,1,120.0,112.0,8.0
9854,1,50.0,40.0,10.0
9855,1,24.0,19.0,5.0
9856,1,10.0,7.0,3.0
9857,1,3.0,3.0,0.0
9858,1,7.0,6.0,1.0
9859,2,26.0,25.0,1.0
9860,1,122.0,120.0,2.0
9861,2,357.0,349.0,8.0
9862,1,687.0,656.0,31.0
9863,1,382.0,355.0,27.0
9864,1,204.0,183.0,21.0
9865,1,221.0,179.0,42.0
9866,1,292.0,240.0,52.0
9867,1,294.0,230.0,64.0
9868,2,262.0,199.0,63.0
9869,2,306.0,255.0,51.0
9870,1,421.0,373.0,48.0
9871,1,638.0,581.0,57.0
9872,2,522.0,490.0,32.0
9873,2,374.0,336.0,38.0
9874,2,221.0,207.0,14.0
9875,2,156.0,133.0,23.0
9876,1,149.0,135.0,14.0
9877,1,119.0,108.0,11.0
9878,1,108.0,99.0,9.0
9879,2,89.0,83.0,6.0
9880,2,46.0,36.0,10.0
9881,2,28.0,22.0,6.0
9882,2,16.0,8.0,8.0
9883,2,9.0,8.0,1.0
9884,2,21.0,17.0,4.0
9885,2,59.0,58.0,1.0
9886,2,142.0,132.0,10.0
9887,2,219.0,188.0,31.0
9888,1,328.0,260.0,68.0
9889,2,340.0,284.0,56.0
9890,2,394.0,320.0,74.0
9891,2,449.0,339.0,110.0
9892,2,455.0,319.0,136.0
9893,2,448.0,331.0,117.0
9894,2,400.0,292.0,108.0
9895,2,410.0,298.0,112.0
9896,2,297.0,239.0,58.0
9897,1,239.0,217.0,22.0
9898,1,181.0,158.0,23.0
9899,1,166.0,135.0,31.0
9900,1,146.0,133.0,13.0
9901,1,148.0,133.0,15.0
9902,1,102.0,97.0,5.0
9903,1,165.0,139.0,26.0
9904,1,37.0,31.0,6.0
9905,1,11.0,10.0,1.0
9906,1,9.0,7.0,2.0
9907,1,5.0,5.0,0.0
9908,1,16.0,14.0,2.0
9909,1,50.0,39.0,11.0
9910,1,149.0,115.0,34.0
9911,1,217.0,161.0,56.0
9912,1,360.0,287.0,73.0
9913,1,445.0,311.0,134.0
9914,1,504.0,354.0,150.0
9915,1,493.0,371.0,122.0
9916,1,509.0,360.0,149.0
9917,1,449.0,300.0,149.0
9918,1,435.0,316.0,119.0
9919,1,327.0,270.0,57.0
9920,1,237.0,206.0,31.0
9921,1,227.0,203.0,24.0
9922,1,141.0,134.0,7.0
9923,1,87.0,71.0,16.0
9924,1,79.0,64.0,15.0
9925,2,53.0,41.0,12.0
9926,2,23.0,20.0,3.0
9927,2,8.0,8.0,0.0
9928,2,6.0,4.0,2.0
9929,2,4.0,3.0,1.0
9930,2,16.0,11.0,5.0
9931,2,39.0,38.0,1.0
9932,2,139.0,135.0,4.0
9933,2,461.0,453.0,8.0
9934,2,648.0,629.0,19.0
9935,2,257.0,239.0,18.0
9936,1,142.0,112.0,30.0
9937,1,150.0,119.0,31.0
9938,1,244.0,206.0,38.0
9939,1,222.0,183.0,39.0
9940,1,196.0,165.0,31.0
9941,1,231.0,207.0,24.0
9942,1,360.0,325.0,35.0
9943,1,638.0,604.0,34.0
9944,1,542.0,523.0,19.0
9945,1,372.0,361.0,11.0
9946,1,241.0,228.0,13.0
9947,1,152.0,144.0,8.0
9948,1,115.0,111.0,4.0
9949,1,53.0,53.0,0.0
9950,1,19.0,18.0,1.0
9951,1,8.0,8.0,0.0
9952,1,2.0,2.0,0.0
9953,1,4.0,4.0,0.0
9954,1,7.0,7.0,0.0
9955,2,41.0,40.0,1.0
9956,1,149.0,143.0,6.0
9957,1,387.0,378.0,9.0
9958,1,588.0,568.0,20.0
9959,1,363.0,338.0,25.0
9960,1,230.0,189.0,41.0
9961,1,216.0,177.0,39.0
9962,1,248.0,217.0,31.0
9963,1,278.0,232.0,46.0
9964,1,240.0,196.0,44.0
9965,1,272.0,227.0,45.0
9966,1,402.0,369.0,33.0
9967,1,627.0,597.0,30.0
9968,1,497.0,477.0,20.0
9969,1,371.0,356.0,15.0
9970,1,228.0,218.0,10.0
9971,2,151.0,137.0,14.0
9972,2,153.0,136.0,17.0
9973,1,205.0,186.0,19.0
9974,2,283.0,234.0,49.0
9975,2,92.0,86.0,6.0
9976,2,74.0,68.0,6.0
9977,2,11.0,9.0,2.0
9978,2,9.0,9.0,0.0
9979,2,27.0,27.0,0.0
9980,2,118.0,115.0,3.0
9981,2,319.0,314.0,5.0
9982,2,601.0,583.0,18.0
9983,2,368.0,351.0,17.0
9984,2,178.0,151.0,27.0
9985,2,147.0,132.0,15.0
9986,2,212.0,188.0,24.0
9987,2,181.0,158.0,23.0
9988,2,161.0,142.0,19.0
9989,2,198.0,178.0,20.0
9990,2,273.0,250.0,23.0
9991,2,517.0,501.0,16.0
9992,2,465.0,448.0,17.0
9993,2,319.0,302.0,17.0
9994,2,256.0,249.0,7.0
9995,2,126.0,121.0,5.0
9996,3,60.0,56.0,4.0
9997,3,40.0,37.0,3.0
9998,3,15.0,14.0,1.0
9999,3,12.0,11.0,1.0
10000,2,6.0,5.0,1.0
10001,2,10.0,9.0,1.0
10002,2,35.0,35.0,0.0
10003,1,124.0,122.0,2.0
10004,1,423.0,411.0,12.0
10005,1,668.0,652.0,16.0
10006,1,275.0,253.0,22.0
10007,1,161.0,148.0,13.0
10008,1,171.0,155.0,16.0
10009,1,235.0,202.0,33.0
10010,1,228.0,195.0,33.0
10011,1,182.0,149.0,33.0
10012,1,233.0,201.0,32.0
10013,1,339.0,321.0,18.0
10014,1,592.0,556.0,36.0
10015,1,507.0,491.0,16.0
10016,1,373.0,359.0,14.0
10017,1,245.0,235.0,10.0
10018,1,233.0,222.0,11.0
10019,1,161.0,147.0,14.0
10020,1,87.0,82.0,5.0
10021,1,55.0,46.0,9.0
10022,1,20.0,17.0,3.0
10023,1,12.0,11.0,1.0
10024,1,9.0,6.0,3.0
10025,1,14.0,14.0,0.0
10026,1,27.0,25.0,2.0
10027,1,131.0,126.0,5.0
10028,1,341.0,332.0,9.0
10029,1,693.0,668.0,25.0
10030,1,327.0,304.0,23.0
10031,1,197.0,163.0,34.0
10032,1,251.0,185.0,66.0
10033,1,262.0,214.0,48.0
10034,1,299.0,237.0,62.0
10035,1,274.0,207.0,67.0
10036,1,356.0,278.0,78.0
10037,1,434.0,377.0,57.0
10038,1,654.0,593.0,61.0
10039,1,496.0,450.0,46.0
10040,1,361.0,331.0,30.0
10041,1,255.0,235.0,20.0
10042,1,199.0,176.0,23.0
10043,1,163.0,146.0,17.0
10044,1,162.0,142.0,20.0
10045,1,122.0,106.0,16.0
10046,1,76.0,68.0,8.0
10047,1,44.0,42.0,2.0
10048,1,20.0,11.0,9.0
10049,1,6.0,4.0,2.0
10050,1,10.0,9.0,1.0
10051,1,16.0,11.0,5.0
10052,1,71.0,57.0,14.0
10053,1,146.0,130.0,16.0
10054,1,259.0,216.0,43.0
10055,1,350.0,264.0,86.0
10056,1,466.0,323.0,143.0
10057,1,606.0,348.0,258.0
10058,1,651.0,383.0,268.0
10059,1,627.0,347.0,280.0
10060,1,567.0,351.0,216.0
10061,1,605.0,378.0,227.0
10062,1,501.0,318.0,183.0
10063,1,359.0,256.0,103.0
10064,1,283.0,228.0,55.0
10065,1,192.0,153.0,39.0
10066,1,220.0,169.0,51.0
10067,1,193.0,154.0,39.0
10068,1,146.0,120.0,26.0
10069,1,124.0,110.0,14.0
10070,1,108.0,82.0,26.0
10071,1,70.0,58.0,12.0
10072,1,48.0,39.0,9.0
10073,1,11.0,6.0,5.0
10074,1,12.0,12.0,0.0
10075,1,19.0,16.0,3.0
10076,1,68.0,56.0,12.0
10077,1,119.0,87.0,32.0
10078,1,273.0,179.0,94.0
10079,1,405.0,272.0,133.0
10080,1,504.0,324.0,180.0
10081,1,585.0,390.0,195.0
10082,1,686.0,424.0,262.0
10083,1,654.0,362.0,292.0
10084,1,724.0,420.0,304.0
10085,1,653.0,393.0,260.0
10086,1,493.0,342.0,151.0
10087,1,405.0,303.0,102.0
10088,1,277.0,208.0,69.0
10089,1,200.0,146.0,54.0
10090,1,171.0,127.0,44.0
10091,1,134.0,113.0,21.0
10092,1,109.0,93.0,16.0
10093,1,49.0,43.0,6.0
10094,1,30.0,26.0,4.0
10095,1,20.0,14.0,6.0
10096,1,4.0,3.0,1.0
10097,1,4.0,3.0,1.0
10098,1,24.0,23.0,1.0
10099,1,71.0,64.0,7.0
10100,1,264.0,248.0,16.0
10101,1,540.0,490.0,50.0
10102,1,397.0,337.0,60.0
10103,1,266.0,184.0,82.0
10104,1,367.0,255.0,112.0
10105,1,419.0,314.0,105.0
10106,1,420.0,312.0,108.0
10107,1,444.0,310.0,134.0
10108,1,382.0,280.0,102.0
10109,1,434.0,347.0,87.0
10110,1,596.0,530.0,66.0
10111,1,551.0,486.0,65.0
10112,1,353.0,323.0,30.0
10113,2,304.0,273.0,31.0
10114,3,155.0,145.0,10.0
10115,1,112.0,100.0,12.0
10116,2,63.0,62.0,1.0
10117,2,23.0,18.0,5.0
10118,3,5.0,5.0,0.0
10119,3,11.0,4.0,7.0
10120,3,5.0,3.0,2.0
10121,2,9.0,9.0,0.0
10122,2,18.0,18.0,0.0
10123,3,50.0,48.0,2.0
10124,3,107.0,106.0,1.0
10125,3,211.0,207.0,4.0
10126,3,110.0,109.0,1.0
10127,3,94.0,84.0,10.0
10128,1,155.0,133.0,22.0
10129,1,196.0,180.0,16.0
10130,1,218.0,188.0,30.0
10131,1,203.0,169.0,34.0
10132,1,217.0,184.0,33.0
10133,1,310.0,282.0,28.0
10134,1,608.0,575.0,33.0
10135,1,559.0,514.0,45.0
10136,1,356.0,344.0,12.0
10137,1,223.0,211.0,12.0
10138,1,187.0,178.0,9.0
10139,1,135.0,120.0,15.0
10140,1,84.0,78.0,6.0
10141,1,24.0,20.0,4.0
10142,1,12.0,10.0,2.0
10143,1,1.0,1.0,0.0
10144,1,5.0,5.0,0.0
10145,1,6.0,6.0,0.0
10146,1,39.0,39.0,0.0
10147,1,146.0,142.0,4.0
10148,1,415.0,405.0,10.0
10149,1,691.0,664.0,27.0
10150,1,332.0,310.0,22.0
10151,1,171.0,153.0,18.0
10152,1,151.0,126.0,25.0
10153,1,240.0,200.0,40.0
10154,1,214.0,182.0,32.0
10155,1,181.0,161.0,20.0
10156,1,260.0,228.0,32.0
10157,1,321.0,290.0,31.0
10158,1,583.0,564.0,19.0
10159,1,567.0,543.0,24.0
10160,1,396.0,368.0,28.0
10161,1,267.0,252.0,15.0
10162,1,213.0,208.0,5.0
10163,1,173.0,167.0,6.0
10164,1,87.0,78.0,9.0
10165,2,34.0,33.0,1.0
10166,2,16.0,14.0,2.0
10167,2,7.0,7.0,0.0
10168,2,2.0,2.0,0.0
10169,2,5.0,5.0,0.0
10170,2,37.0,34.0,3.0
10171,2,147.0,146.0,1.0
10172,2,410.0,403.0,7.0
10173,2,646.0,625.0,21.0
10174,2,323.0,306.0,17.0
10175,2,153.0,142.0,11.0
10176,2,166.0,138.0,28.0
10177,2,213.0,184.0,29.0
10178,2,217.0,197.0,20.0
10179,2,201.0,174.0,27.0
10180,2,217.0,191.0,26.0
10181,2,342.0,318.0,24.0
10182,2,563.0,541.0,22.0
10183,2,573.0,563.0,10.0
10184,2,386.0,375.0,11.0
10185,1,285.0,262.0,23.0
10186,2,224.0,204.0,20.0
10187,2,153.0,143.0,10.0
10188,2,125.0,118.0,7.0
10189,2,65.0,58.0,7.0
10190,2,21.0,16.0,5.0
